fecha_registro,id_planta,id_maquina,id_formula,numero_orden,corriente,temp_acond,presion_vapor,vapor,porcentaje_vapor,tiempo_proceso,retornando,humedad_real,durabilidad_real,kw_h_proceso
2026-03-20 11:23:56.801388,1,301,3240,61997,353.694,51.889,5.275,-11,0,189,0,0.0,96.855,109.00839694656489
2026-03-20 11:24:56.801388,1,304,2140,62001,62.364,86.832,30.742,61,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:25:56.801388,1,301,3240,61997,351.294,51.883,5.354,-10,0,190,0,0.0,96.855,109.00839694656489
2026-03-20 11:26:56.801388,1,304,2140,62001,62.109,86.735,30.919,50,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:27:56.801388,1,301,3240,61997,365.835,51.877,5.275,-10,0,191,0,0.0,96.855,109.00839694656489
2026-03-20 11:28:56.801388,1,304,2140,62001,63.212,86.621,30.831,56,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:29:56.801388,1,301,3240,61997,378.071,51.871,5.186,-9,0,192,0,0.0,96.855,109.00839694656489
2026-03-20 11:30:56.801388,1,304,2140,62001,65.879,86.494,30.831,47,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:31:56.801388,1,301,3240,61997,346.729,51.865,5.275,-10,0,193,0,0.0,96.855,109.00839694656489
2026-03-20 11:32:56.801388,1,304,2140,62001,65.382,86.36,30.919,44,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:33:56.801388,1,301,3240,61997,362.118,51.859,5.186,-11,0,194,0,0.0,96.855,109.00839694656489
2026-03-20 11:34:56.801388,1,304,2140,62001,70.945,86.232,30.919,54,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:35:56.801388,1,301,3240,61997,379.059,51.853,5.186,-10,0,195,0,0.0,96.855,109.00839694656489
2026-03-20 11:36:56.801388,1,304,2140,62001,74.521,86.127,31.008,64,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:37:56.801388,1,301,3240,61997,378.729,51.848,5.097,-10,0,196,0,0.0,96.855,109.00839694656489
2026-03-20 11:38:56.801388,1,304,2140,62001,70.703,86.037,31.008,42,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:39:56.801388,1,301,3240,62004,332.659,50.685,5.275,-11,0,1,0,0.0,96.855,109.00839694656489
2026-03-20 11:40:56.801388,1,304,2140,62001,68.109,85.845,30.919,38,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:41:56.801388,1,301,3240,62004,353.882,50.648,5.354,-11,0,2,0,0.0,96.855,109.00839694656489
2026-03-20 11:42:56.801388,1,304,2140,62001,70.836,85.734,30.919,44,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:43:56.801388,1,301,3240,62004,379.153,50.647,5.275,-12,0,3,0,0.0,96.855,109.00839694656489
2026-03-20 11:44:56.801388,1,304,2140,62001,67.394,85.612,31.008,38,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:45:56.801388,1,301,3240,62004,391.435,50.647,5.275,-12,0,4,0,0.0,96.855,109.00839694656489
2026-03-20 11:46:56.801388,1,304,2140,62001,73.624,85.482,31.008,65,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:47:56.801388,1,301,3240,62004,339.718,50.64,5.186,-11,0,5,0,0.0,96.855,109.00839694656489
2026-03-20 11:48:56.801388,1,304,2140,62001,68.303,85.35,30.919,41,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:49:56.801388,1,301,3240,62004,368.377,50.628,5.186,-7,0,6,0,0.0,96.855,109.00839694656489
2026-03-20 11:50:56.801388,1,304,2140,62001,64.945,85.219,31.008,31,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:51:56.801388,1,301,3240,62004,362.729,50.626000000000005,5.186,-12,0,7,0,0.0,97.24,109.00839694656489
2026-03-20 11:52:56.801388,1,304,2140,62001,61.261,85.079,31.008,42,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:53:56.801388,1,301,3240,62004,378.118,50.624,5.186,-10,0,8,0,0.0,97.24,109.00839694656489
2026-03-20 11:54:56.801388,1,304,2140,62001,60.279,84.928,31.008,52,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:55:56.801388,1,301,3240,62004,335.153,50.626000000000005,5.186,-5,0,9,0,0.0,97.24,109.00839694656489
2026-03-20 11:56:56.801388,1,304,2140,62001,60.436,84.764,30.831,31,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:57:56.801388,1,301,3240,62004,354.353,50.627,5.275,-12,0,11,0,0.0,97.24,109.00839694656489
2026-03-20 11:58:56.801388,1,304,2140,62001,63.345,84.413,31.008,0,0,69,0,0.0,0.0,45.63291139240506
2026-03-20 11:59:56.801388,1,305,2260,62006,51.013,17.439,123.523,1,0,0,1,0.0,0.0,71.0929614873838
2026-03-20 12:00:56.801388,1,305,2260,62006,211.147,17.445,23.85,671,45,0,1,0.0,0.0,71.0929614873838
2026-03-20 12:01:56.801388,1,301,3240,62004,336.847,50.639,5.275,-12,0,14,0,0.0,97.24,109.00839694656489
2026-03-20 12:02:56.801388,1,305,2260,62006,154.427,17.444,23.948,671,45,0,1,0.0,0.0,71.0929614873838
2026-03-20 12:03:56.801388,1,301,3240,62004,374.447,50.647,5.275,-11,0,15,0,0.0,97.24,109.00839694656489
2026-03-20 12:04:56.801388,1,305,2260,62006,101.0,17.443,23.965,673,45,1,1,0.0,0.0,71.0929614873838
2026-03-20 12:05:56.801388,1,301,3240,62004,373.082,50.655,5.275,-11,0,16,0,0.0,97.24,109.00839694656489
2026-03-20 12:06:56.801388,1,305,2260,62006,102.693,17.442,24.027,675,45,2,1,0.0,0.0,71.0929614873838
2026-03-20 12:07:56.801388,1,301,3240,62004,341.412,50.661,5.275,-11,0,17,0,0.0,97.24,109.00839694656489
2026-03-20 12:08:56.801388,1,305,2260,62006,108.507,17.443,24.027,675,45,3,1,0.0,0.0,71.0929614873838
2026-03-20 12:09:56.801388,1,301,3240,62004,345.741,50.665,5.097,-12,0,18,0,0.0,97.24,109.00839694656489
2026-03-20 12:10:56.801388,1,305,2260,62006,96.373,17.442,24.045,675,45,4,1,0.0,0.0,71.0929614873838
2026-03-20 12:11:56.801388,1,301,3240,62004,368.424,50.668,5.186,-10,0,19,0,0.0,97.24,109.00839694656489
2026-03-20 12:12:56.801388,1,305,2260,62006,98.787,17.44,24.027,680,45,5,1,0.0,0.0,71.0929614873838
2026-03-20 12:13:56.801388,1,301,3240,62004,373.647,50.67,5.186,-12,0,20,0,0.0,97.24,109.00839694656489
2026-03-20 12:14:56.801388,1,305,2260,62006,95.973,17.442,24.036,708,45,6,1,0.0,0.0,71.0929614873838
2026-03-20 12:15:56.801388,1,301,3240,62004,342.777,50.675,5.097,-11,0,21,0,0.0,96.7175,109.00839694656489
2026-03-20 12:16:56.801388,1,305,2260,62006,99.48,17.442,24.213,756,45,7,1,0.0,0.0,71.0929614873838
2026-03-20 12:17:56.801388,1,301,3240,62004,352.612,50.679,5.097,-11,0,22,0,0.0,96.7175,109.00839694656489
2026-03-20 12:18:56.801388,1,305,2260,62006,98.773,17.442,24.187,812,45,8,1,0.0,0.0,71.0929614873838
2026-03-20 12:19:56.801388,1,301,3240,62004,354.871,50.684,5.186,-10,0,23,0,0.0,96.7175,109.00839694656489
2026-03-20 12:20:56.801388,1,305,2260,62006,99.52,17.441,24.258,838,45,9,1,0.0,0.0,71.0929614873838
2026-03-20 12:21:56.801388,1,301,3240,62004,373.647,50.686,5.275,-11,0,24,0,0.0,96.7175,109.00839694656489
2026-03-20 12:22:56.801388,1,305,2260,62006,102.933,17.441,24.258,862,45,10,1,0.0,0.0,71.0929614873838
2026-03-20 12:23:56.801388,1,301,3240,62004,343.247,50.687,5.354,-9,0,25,0,0.0,96.7175,109.00839694656489
2026-03-20 12:24:56.801388,1,305,2260,62006,101.08,17.441,24.293,901,45,11,1,0.0,0.0,71.0929614873838
2026-03-20 12:25:56.801388,1,301,3240,62004,341.882,50.687,5.275,-11,0,26,0,0.0,96.7175,109.00839694656489
2026-03-20 12:26:56.801388,1,305,2260,62006,134.12,17.443,24.364,901,45,12,1,0.0,0.0,71.0929614873838
2026-03-20 12:27:56.801388,1,301,3240,62004,348.188,50.69,5.275,-11,0,27,0,0.0,96.7175,109.00839694656489
2026-03-20 12:28:56.801388,1,305,2260,62006,127.467,17.443,24.187,918,45,13,1,0.0,0.0,71.0929614873838
2026-03-20 12:29:56.801388,1,301,3240,62004,364.565,50.694,5.275,-11,0,28,0,0.0,97.405,109.00839694656489
2026-03-20 12:30:56.801388,1,305,2260,62006,125.24,17.443,24.293,934,45,14,1,0.0,0.0,71.0929614873838
2026-03-20 12:31:56.801388,1,301,3240,62004,343.953,50.695,5.354,-11,0,29,0,0.0,97.405,109.00839694656489
2026-03-20 12:32:56.801388,1,305,2260,62006,111.027,17.443,24.293,949,45,15,1,0.0,0.0,71.0929614873838
2026-03-20 12:33:56.801388,1,301,3240,62004,349.224,50.696,5.275,-11,0,30,0,0.0,97.405,109.00839694656489
2026-03-20 12:34:56.801388,1,305,2260,62006,121.587,17.443,24.311,983,45,16,1,0.0,0.0,71.0929614873838
2026-03-20 12:35:56.801388,1,301,3240,62004,345.977,50.694,5.275,-11,0,31,0,0.0,97.405,109.00839694656489
2026-03-20 12:36:56.801388,1,305,2260,62006,108.44,17.443,24.302,1009,45,17,1,0.0,0.0,71.0929614873838
2026-03-20 12:37:56.801388,1,301,3240,62004,358.165,50.697,5.186,-11,0,32,0,0.0,97.405,109.00839694656489
2026-03-20 12:38:56.801388,1,305,2260,62006,120.84,17.443,24.302,1020,45,18,1,0.0,0.0,71.0929614873838
2026-03-20 12:39:56.801388,1,301,3240,62004,351.812,50.699,5.186,-10,0,33,0,0.0,97.405,109.00839694656489
2026-03-20 12:40:56.801388,1,305,2260,62006,112.88,17.443,24.302,1043,45,19,1,0.0,0.0,71.0929614873838
2026-03-20 12:41:56.801388,1,301,3240,62004,346.071,50.699,5.186,-10,0,34,0,0.0,97.405,109.00839694656489
2026-03-20 12:42:56.801388,1,305,2260,62006,111.84,17.445,24.32,1057,45,20,1,0.0,0.0,71.0929614873838
2026-03-20 12:43:56.801388,1,301,3240,62004,369.365,50.701,5.275,-12,0,35,0,0.0,97.405,109.00839694656489
2026-03-20 12:44:56.801388,1,305,2260,62006,104.533,17.445,24.275,1077,45,21,1,0.0,0.0,71.0929614873838
2026-03-20 12:45:56.801388,1,301,3240,62004,360.8,50.702,5.0,-11,0,36,0,0.0,97.405,109.00839694656489
2026-03-20 12:46:56.801388,1,305,2260,62006,111.733,17.445,24.302,1095,45,22,1,0.0,0.0,71.0929614873838
2026-03-20 12:47:56.801388,1,301,3240,62004,344.047,50.703,5.097,-10,0,37,0,0.0,97.405,109.00839694656489
2026-03-20 12:48:56.801388,1,305,2260,62006,125.64,17.445,24.337,1110,45,23,1,0.0,0.0,71.0929614873838
2026-03-20 12:49:56.801388,1,301,3240,62004,355.435,50.702,5.275,-9,0,38,0,0.0,97.405,109.00839694656489
2026-03-20 12:50:56.801388,1,305,2260,62006,119.36,17.445,24.337,1113,45,24,1,0.0,0.0,71.0929614873838
2026-03-20 12:51:56.801388,1,301,3240,62004,373.177,50.702,5.186,-7,0,39,0,0.0,97.405,109.00839694656489
2026-03-20 12:52:56.801388,1,305,2260,62006,113.373,17.444,24.293,1105,45,25,1,0.0,0.0,71.0929614873838
2026-03-20 12:53:56.801388,1,301,3240,62004,378.165,50.704,5.186,-11,0,40,0,0.0,97.405,109.00839694656489
2026-03-20 12:54:56.801388,1,305,2260,62006,123.827,17.443,24.382,1118,60,26,0,0.0,0.0,71.0929614873838
2026-03-20 12:55:56.801388,1,301,3240,62004,351.765,50.705,5.186,-11,0,41,0,0.0,97.405,109.00839694656489
2026-03-20 12:56:56.801388,1,305,2260,62006,115.133,17.443,23.762,1221,60,27,0,0.0,0.0,71.0929614873838
2026-03-20 12:57:56.801388,1,301,3240,62004,340.329,50.706,5.275,-11,0,42,0,0.0,97.405,109.00839694656489
2026-03-20 12:58:56.801388,1,305,2260,62006,152.24,17.442,23.788,1279,60,28,0,0.0,0.0,71.0929614873838
2026-03-20 12:59:56.801388,1,301,3240,62004,349.788,50.707,5.354,-9,0,43,0,0.0,96.9925,109.00839694656489
2026-03-20 13:00:56.801388,1,305,2260,62006,115.773,17.441,23.815,1388,60,29,0,0.0,0.0,71.0929614873838
2026-03-20 13:01:56.801388,1,301,3240,62004,372.094,50.708,5.275,-11,0,44,0,0.0,96.9925,109.00839694656489
2026-03-20 13:02:56.801388,1,305,2260,62006,128.32,17.441,23.788,1467,60,30,0,0.0,0.0,71.0929614873838
2026-03-20 13:03:56.801388,1,301,3240,62004,337.977,50.709,5.354,-9,0,45,0,0.0,96.9925,109.00839694656489
2026-03-20 13:04:56.801388,1,305,2260,62006,131.387,17.44,23.824,1523,60,31,0,0.0,0.0,71.0929614873838
2026-03-20 13:05:56.801388,1,301,3240,62004,353.929,50.709,5.275,-11,0,46,0,0.0,96.9925,109.00839694656489
2026-03-20 13:06:56.801388,1,305,2260,62006,122.867,17.439,23.85,1577,60,32,0,0.0,0.0,71.0929614873838
2026-03-20 13:07:56.801388,1,301,3240,62004,350.071,50.71,5.275,-9,0,47,0,0.0,96.9925,109.00839694656489
2026-03-20 13:08:56.801388,1,305,2260,62006,135.493,17.439,23.868,1620,60,33,0,0.0,0.0,71.0929614873838
2026-03-20 13:09:56.801388,1,301,3240,62004,369.882,50.71,5.186,-12,0,48,0,0.0,96.9925,109.00839694656489
2026-03-20 13:10:56.801388,1,305,2260,62006,118.667,17.439,23.815,1661,60,34,0,0.0,0.0,71.0929614873838
2026-03-20 13:11:56.801388,1,301,3240,62004,355.906,50.712,5.275,-11,0,49,0,0.0,96.9925,109.00839694656489
2026-03-20 13:12:56.801388,1,305,2260,62006,130.907,17.438,23.833,1703,60,35,0,0.0,0.0,71.0929614873838
2026-03-20 13:13:56.801388,1,301,3240,62004,341.459,50.712,5.0,-10,0,50,0,0.0,96.9925,109.00839694656489
2026-03-20 13:14:56.801388,1,305,2260,62006,129.76,17.438,23.815,1747,60,36,0,0.0,0.0,71.0929614873838
2026-03-20 13:15:56.801388,1,301,3240,62004,356.565,50.713,5.009,-13,0,51,0,0.0,96.9925,109.00839694656489
2026-03-20 13:16:56.801388,1,305,2260,62006,131.32,17.438,23.868,1770,60,37,0,0.0,0.0,71.0929614873838
2026-03-20 13:17:56.801388,1,301,3240,62004,377.082,50.714,5.186,-11,0,52,0,0.0,96.9925,109.00839694656489
2026-03-20 13:18:56.801388,1,305,2260,62006,127.173,17.437,23.921,1797,60,38,0,0.0,0.0,71.0929614873838
2026-03-20 13:19:56.801388,1,301,3240,62004,334.024,50.715,5.186,-12,0,53,0,0.0,96.9925,109.00839694656489
2026-03-20 13:20:56.801388,1,305,2260,62006,134.427,17.436,23.921,1828,60,39,0,0.0,0.0,71.0929614873838
2026-03-20 13:21:56.801388,1,301,3240,62004,241.224,50.715,5.354,-11,0,0,0,0.0,96.9925,109.00839694656489
2026-03-20 13:22:56.801388,1,305,2260,62006,124.32,17.436,23.859,1856,60,40,0,0.0,0.0,71.0929614873838
2026-03-20 13:23:56.801388,1,301,3240,62004,204.047,49.879000000000005,5.275,-12,0,1,0,0.0,96.9925,109.00839694656489
2026-03-20 13:24:56.801388,1,305,2260,62006,136.373,17.436,23.877,1858,60,41,0,0.0,0.0,71.0929614873838
2026-03-20 13:25:56.801388,1,301,3240,62004,171.435,49.379000000000005,5.354,-11,0,2,0,0.0,96.9925,109.00839694656489
2026-03-20 13:26:56.801388,1,305,2260,62006,88.4,17.436,23.85,1873,60,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:27:56.801388,1,301,3240,62004,180.188,49.187,5.275,-11,0,3,0,0.0,96.8275,109.00839694656489
2026-03-20 13:28:56.801388,1,305,2260,62006,70.12,17.436,47.484,72,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:29:56.801388,1,301,3240,62004,167.153,49.11,5.186,-10,0,4,0,0.0,96.8275,109.00839694656489
2026-03-20 13:30:56.801388,1,305,2260,62006,58.4,17.436,77.203,53,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:31:56.801388,1,301,3240,62004,168.188,49.056,5.186,-10,0,5,0,0.0,96.8275,109.00839694656489
2026-03-20 13:32:56.801388,1,305,2260,62006,54.613,17.436,99.561,53,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:33:56.801388,1,301,3240,62004,178.871,49.033,5.186,-11,0,6,0,0.0,96.8275,109.00839694656489
2026-03-20 13:34:56.801388,1,305,2260,62006,53.467,17.436,111.175,46,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:35:56.801388,1,301,3240,62004,158.353,49.022,5.275,-11,0,7,0,0.0,96.8275,109.00839694656489
2026-03-20 13:36:56.801388,1,305,2260,62006,54.467,17.436,116.675,42,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:37:56.801388,1,301,3240,62004,162.824,49.018,5.275,-12,0,8,0,0.0,96.8275,109.00839694656489
2026-03-20 13:38:56.801388,1,305,2260,62006,57.733,17.436,119.103,40,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:39:56.801388,1,301,3240,62004,166.682,49.007000000000005,5.275,-10,0,9,0,0.0,96.8275,109.00839694656489
2026-03-20 13:40:56.801388,1,305,2260,62006,56.76,17.436,120.263,36,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:41:56.801388,1,301,3240,62004,161.459,48.995000000000005,5.275,-10,0,10,0,0.0,96.8275,109.00839694656489
2026-03-20 13:42:56.801388,1,305,2260,62006,55.68,17.436,120.972,36,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:43:56.801388,1,301,3240,62004,181.082,48.973,5.275,-10,0,11,0,0.0,96.8275,109.00839694656489
2026-03-20 13:44:56.801388,1,305,2260,62006,53.24,17.437,121.45,32,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:45:56.801388,1,301,3240,62004,178.024,48.947,5.354,-10,0,12,0,0.0,96.8275,109.00839694656489
2026-03-20 13:46:56.801388,1,305,2260,62006,50.893,17.437,121.583,31,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:47:56.801388,1,301,3240,62004,175.482,48.924,5.275,-10,0,13,0,0.0,96.8275,109.00839694656489
2026-03-20 13:48:56.801388,1,305,2260,62006,50.107,17.437,121.902,28,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:49:56.801388,1,301,3240,62004,155.106,48.904,5.354,-11,0,14,0,0.0,96.8275,109.00839694656489
2026-03-20 13:50:56.801388,1,305,2260,62006,52.347,17.437,122.584,29,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:51:56.801388,1,301,3240,62004,170.729,48.887,5.186,-9,0,15,0,0.0,96.8275,109.00839694656489
2026-03-20 13:52:56.801388,1,305,2260,62006,52.24,17.437,123.293,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:53:56.801388,1,301,3240,62004,176.565,48.939,5.275,-9,0,16,0,0.0,96.8275,109.00839694656489
2026-03-20 13:54:56.801388,1,304,2140,62007,62.461,84.413,31.096,-1,0,0,1,0.0,0.0,45.63291139240506
2026-03-20 13:55:56.801388,1,305,2260,62006,52.533,17.437,123.771,2,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:56:56.801388,1,301,3240,62004,316.706,48.988,5.354,-9,0,17,0,0.0,96.8275,109.00839694656489
2026-03-20 13:57:56.801388,1,304,2140,62007,64.121,59.488,31.096,0,0,0,1,0.0,0.0,45.63291139240506
2026-03-20 13:58:56.801388,1,305,2260,62006,51.187,17.437,123.638,34,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 13:59:56.801388,1,301,3240,62004,371.153,49.08,5.275,-9,0,18,0,0.0,96.8275,109.00839694656489
2026-03-20 14:00:56.801388,1,304,2140,62007,63.115,59.412,30.919,0,0,0,1,0.0,0.0,45.63291139240506
2026-03-20 14:01:56.801388,1,305,2260,62006,49.733,17.437,123.355,28,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:02:56.801388,1,301,3240,62004,396.847,49.169,5.275,-5,0,19,0,0.0,96.8275,109.00839694656489
2026-03-20 14:03:56.801388,1,304,2140,62007,62.279,59.361,31.008,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:04:56.801388,1,305,2260,62006,47.373,17.437,123.266,0,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:05:56.801388,1,301,3240,62004,407.247,49.237,5.275,-6,0,20,0,0.0,96.8275,109.00839694656489
2026-03-20 14:06:56.801388,1,304,2140,62007,61.358,59.301,30.919,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:07:56.801388,1,305,2260,62006,49.787,17.436,123.301,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:08:56.801388,1,301,3240,62004,402.071,49.317,5.354,-10,0,21,0,0.0,96.8275,109.00839694656489
2026-03-20 14:09:56.801388,1,304,2140,62007,61.503,59.251,30.919,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:10:56.801388,1,305,2260,62006,47.867,17.436,122.991,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:11:56.801388,1,301,3240,62004,405.788,49.383,5.354,-8,0,22,0,0.0,96.8275,109.00839694656489
2026-03-20 14:12:56.801388,1,304,2140,62007,61.806,59.203,30.831,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:13:56.801388,1,305,2260,62006,50.333,17.436,122.123,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:14:56.801388,1,301,3240,62004,428.8,49.443,5.354,-10,0,23,0,0.0,96.8275,109.00839694656489
2026-03-20 14:15:56.801388,1,304,2140,62007,63.079,59.167,30.919,-1,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:16:56.801388,1,305,2260,62006,50.933,17.436,122.203,2,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:17:56.801388,1,301,3240,62004,414.541,49.498000000000005,5.275,-10,0,24,0,0.0,96.8275,109.00839694656489
2026-03-20 14:18:56.801388,1,304,2140,62007,62.182,59.137,30.919,1,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:19:56.801388,1,305,2260,62006,50.493,17.437,122.106,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:20:56.801388,1,301,3240,62004,387.812,49.547,5.186,-9,0,25,0,0.0,96.9375,109.00839694656489
2026-03-20 14:21:56.801388,1,304,2140,62007,62.145,59.102,30.919,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:22:56.801388,1,305,2260,62006,57.133,17.436,121.937,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:23:56.801388,1,301,3240,62004,402.118,49.582,5.275,-7,0,26,0,0.0,96.9375,109.00839694656489
2026-03-20 14:24:56.801388,1,304,2140,62007,64.024,59.074,31.096,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:25:56.801388,1,305,2260,62006,53.773,17.436,122.017,2,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:26:56.801388,1,301,3240,62004,413.271,49.611,5.186,-9,0,27,0,0.0,96.9375,109.00839694656489
2026-03-20 14:27:56.801388,1,304,2140,62007,61.867,59.051,31.008,-1,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:28:56.801388,1,305,2260,62006,59.507,17.436,121.84,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:29:56.801388,1,301,3240,62004,398.541,49.641,5.186,-9,0,28,0,0.0,96.9375,109.00839694656489
2026-03-20 14:30:56.801388,1,304,2140,62007,64.861,59.03,31.176,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:31:56.801388,1,305,2260,62006,59.573,17.436,121.521,0,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:32:56.801388,1,301,3240,62004,405.835,49.671,5.186,-9,0,29,0,0.0,96.9375,109.00839694656489
2026-03-20 14:33:56.801388,1,304,2140,62007,61.503,59.022,31.176,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:34:56.801388,1,305,2260,62006,55.093,17.436,121.45,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:35:56.801388,1,301,3240,62004,412.894,49.717,5.354,-11,0,30,0,0.0,96.9375,109.00839694656489
2026-03-20 14:36:56.801388,1,304,2140,62007,62.048,59.02,31.176,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:37:56.801388,1,305,2260,62006,51.373,17.436,120.573,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:38:56.801388,1,301,3240,62004,405.177,49.767,5.354,-9,0,31,0,0.0,96.9375,109.00839694656489
2026-03-20 14:39:56.801388,1,304,2140,62007,62.036,59.014,31.096,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:40:56.801388,1,305,2260,62006,52.92,17.436,121.229,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:41:56.801388,1,301,3240,62004,412.8,49.813,5.354,-9,0,32,0,0.0,96.9375,109.00839694656489
2026-03-20 14:42:56.801388,1,304,2140,62007,63.952,59.01,31.008,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:43:56.801388,1,305,2260,62006,52.707,17.435,121.477,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:44:56.801388,1,301,3240,62004,426.447,49.832,5.275,-9,0,33,0,0.0,96.9375,109.00839694656489
2026-03-20 14:45:56.801388,1,304,2140,62007,64.23,59.007,31.176,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:46:56.801388,1,305,2260,62006,49.16,17.435,121.796,2,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:47:56.801388,1,301,3240,62004,412.8,49.872,5.275,-6,0,34,0,0.0,96.9375,109.00839694656489
2026-03-20 14:48:56.801388,1,304,2140,62007,63.467,59.001,31.176,0,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:49:56.801388,1,305,2260,62006,54.987,17.435,122.407,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:50:56.801388,1,301,3240,62004,396.565,49.887,5.275,-8,0,35,0,0.0,96.9375,109.00839694656489
2026-03-20 14:51:56.801388,1,304,2140,62007,63.515,58.996,31.096,1,0,0,0,0.0,0.0,45.63291139240506
2026-03-20 14:52:56.801388,1,305,2260,62006,74.827,17.435,122.247,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:53:56.801388,1,301,3240,62004,423.388,49.907,5.275,-12,0,36,0,0.0,96.9375,109.00839694656489
2026-03-20 14:54:56.801388,1,304,2140,62007,61.915,58.992,31.096,-1,0,0,1,0.0,0.0,45.63291139240506
2026-03-20 14:55:56.801388,1,305,2260,62006,65.387,17.435,121.627,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:56:56.801388,1,301,3240,62004,417.224,49.936,5.186,-9,0,38,0,0.0,97.2125,109.00839694656489
2026-03-20 14:57:56.801388,1,304,2140,62007,62.958,58.988,31.176,0,0,0,1,0.0,0.0,45.63291139240506
2026-03-20 14:58:56.801388,1,305,2260,62006,60.707,17.435,121.84,0,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 14:59:56.801388,1,301,3240,62004,411.812,49.952,5.275,-10,0,39,0,0.0,97.2125,109.00839694656489
2026-03-20 15:00:56.801388,1,304,2140,62007,65.042,58.991,31.096,0,0,0,1,0.0,0.0,45.63291139240506
2026-03-20 15:01:56.801388,1,305,2260,62006,58.653,17.435,123.93,1,0,42,0,0.0,0.0,71.0929614873838
2026-03-20 15:02:56.801388,1,301,3240,62004,402.871,49.964,5.186,-10,0,40,0,0.0,97.2125,109.00839694656489
